activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
28,2,2100001471,1000003365,522,6000341990,1
32,2,2100001471,1000003365,522,6000341991,1
7,2,2100001471,1000003365,4176,6000341992,1
8,2,2100001471,1000003365,4176,6000341993,1
8,2,2100001471,1000003365,4176,6000341994,1
9,2,2100001471,1000003365,4176,6000341995,1
36,2,2100001471,1000003365,522,6000341996,1
28,2,2100001471,1000003365,522,6000341997,1
32,2,2100001471,1000003365,522,6000341998,1
30,2,2100001471,2010001745,521,6000341999,1
10,2,2100001471,2010001745,521,6000342000,1
30,2,2100001471,2010001745,521,6000342001,1
10,2,2100001471,2010001745,521,6000342002,1
30,2,2100001471,2010001745,15185,6000342003,1
25,2,2100001471,3000042257,488,6000342004,1
10,2,2100001471,1000002801,487,6000342005,1
10,2,2100001471,1000002801,487,6000342006,1
10,2,2100001471,1000002801,487,6000342007,1
10,2,2100001471,1000002801,487,6000342008,1
30,2,2100001471,1000002801,487,6000342009,1
30,2,2100001471,1000002801,487,6000342010,1
10,2,2100001471,1000002801,487,6000342011,1
30,2,2100001471,1000002801,487,6000342012,1
20,2,2100001471,1000002801,487,6000342013,1
30,2,2100001471,1000002801,487,6000342014,1
22,2,2100001471,1000002801,487,6000342015,1
20,2,2100001471,1000002801,487,6000342016,1
30,2,2100001471,1000002801,487,6000342017,1
20,2,2100001471,830001021,487,6000342018,1
10,2,2100001471,3000046615,3035,6000342019,1
10,2,2100001471,3000046615,3035,6000342020,1
10,2,2100001471,3000046615,3035,6000342021,1
10,2,2100001471,3000046615,3035,6000342022,1
10,2,2100001471,3000046615,3035,6000342023,1
10,2,2100001471,3000046615,3035,6000342024,1
10,2,2100001471,3000046615,3035,6000342025,1
30,2,2100001471,3000046615,483,6000342026,1
10,2,2100001471,3000046615,3035,6000342027,1
30,2,2100001471,3000046615,483,6000342028,1
30,2,2100001471,3000046615,483,6000342029,1
30,2,2100001471,3000046615,483,6000342030,1
30,2,2100001471,3000046615,483,6000342031,1
30,2,2100001471,3000046615,483,6000342032,1
30,2,2100001471,3000046615,483,6000342033,1
30,2,2100001471,3000046615,483,6000342034,1
26,2,2100001471,3000085007,526,6000342035,1
8,2,2100001471,3000085007,526,6000342036,1
30,2,2100001471,360000446,522,6000342037,1
5.4,2,2100001471,940001386,14843,6000342038,1
24,2,2100001471,960000854,521,6000342039,1
8,2,2100001471,960000854,521,6000342040,1
8,2,2100001471,960000854,521,6000342041,1
24,2,2100001471,960000854,521,6000342042,1
8,2,2100001471,960000854,521,6000342043,1
8,2,2100001471,960000854,521,6000342044,1
24,2,2100001471,960000854,521,6000342045,1
24,2,2100001471,960000854,521,6000342046,1
24,2,2100001471,960000854,521,6000342047,1
8,2,2100001471,960000854,521,6000342048,1
8,2,2100001471,960000854,521,6000342049,1
24,2,2100001471,960000854,521,6000342050,1
24,2,2100001471,960000854,521,6000342051,1
8,2,2100001471,960000854,521,6000342052,1
25,2,2100001471,3000033520,387,6000342053,1
25,2,2100001471,3000033520,387,6000342054,1
25,2,2100001471,3000033520,387,6000342055,1
25,2,2100001471,3000033520,387,6000342056,1
25,2,2100001471,3000033520,387,6000342057,1
6,2,2100001471,3000033520,391,6000342058,1
36,2,2100001471,1330001973,483,6000342059,1
9,2,2100001471,1330001973,3035,6000342060,1
30,2,2100001471,750002600,522,6000342061,1
30,2,2100001471,750002600,522,6000342062,1
30,2,2100001471,750002600,522,6000342063,1
10,2,2100001471,750002600,4176,6000342064,1
10,2,2100001471,750002600,4176,6000342065,1
10,2,2100001471,750002600,4176,6000342066,1
10,2,2100001471,750002600,4176,6000342067,1
10,2,2100001471,750002600,4176,6000342068,1
30,2,2100001471,750002600,522,6000342069,1
30,2,2100001471,750002600,522,6000342070,1
10,2,2100001471,3000077589,3035,6000342071,1
25,2,2100001471,110000371,521,6000342072,1
8,2,2100001471,110000371,521,6000342073,1
8,2,2100001471,110000371,521,6000342074,1
25,2,2100001471,110000371,521,6000342075,1
30,2,2100001471,3000077589,483,6000342076,1
8,2,2100001471,1540002015,487,6000342077,1
24,2,2100001471,1540002015,487,6000342078,1
15,2,2100001471,1540002015,483,6000342079,1
6,2,2100001471,3000045287,391,6000342080,1
10,2,2100001471,1100003617,6297,6000342081,1
5,2,2100001471,3000081089,391,6000342082,1
8,2,2100001471,270002142,482,6000342083,1
8,2,2100001471,270002142,482,6000342084,1
25,2,2100001471,270002142,482,6000342085,1
25,2,2100001471,270002142,482,6000342086,1
25.2,2,2100001471,270002142,482,6000342087,1
30,2,2100001471,3000091022,526,6000342088,1
10,2,2100001471,3000091022,526,6000342089,1
10,2,2100001471,3000091022,526,6000342090,1
30,2,2100001471,3000091022,487,6000342091,1
10,2,2100001471,3000091022,487,6000342092,1
30,2,2100001471,3000091022,487,6000342093,1
10,2,2100001471,360000446,4176,6000342094,1
10,2,2100001471,3000091022,487,6000342095,1
30,2,2100001471,3000091022,487,6000342096,1
30,2,2100001471,3000091022,487,6000342097,1
30,2,2100001471,3000091022,487,6000342098,1
10,2,2100001471,3000091022,526,6000342099,1
10,2,2100001471,3000091022,526,6000342100,1
10,2,2100001471,3000091022,526,6000342101,1
30,2,2100001471,3000091022,526,6000342102,1
30,2,2100001471,3000091022,526,6000342103,1
10,2,2100001471,3000091022,526,6000342104,1
10,2,2100001471,3000091022,526,6000342105,1
10,2,2100001471,3000091022,526,6000342106,1
30,2,2100001471,3000091022,526,6000342107,1
30,2,2100001471,3000091022,526,6000342108,1
30,2,2100001471,3000091022,526,6000342109,1
30,2,2100001471,3000091022,526,6000342110,1
30,2,2100001471,3000091022,526,6000342111,1
10,2,2100001471,3000091022,487,6000342112,1
25,2,2100001471,2070000400,387,6000342113,1
25,2,2100001471,2070000400,387,6000342114,1
8,2,2100001471,420001232,3035,6000342115,1
25,2,2100001471,420001232,483,6000342116,1
8,2,2100001471,420001232,3035,6000342117,1
8,2,2100001471,420001232,3035,6000342118,1
25,2,2100001471,420001232,483,6000342119,1
25,2,2100001471,420001232,483,6000342120,1
30,2,2100001471,3000039030,482,6000342121,1
6,2,2100001471,3000039030,391,6000342122,1
30,2,2100001471,3000039030,482,6000342123,1
25,2,2100001471,3000039030,387,6000342124,1
10,2,2100001471,3000039030,482,6000342125,1
15,2,2100001471,3000097695,6284,6000342126,1
10,2,2100001471,1000002944,378,6000342127,1
40,2,2100001471,1000002944,273,6000342128,1
7,2,2100001471,1540002015,3035,6000342129,1
21,2,2100001471,1540002015,483,6000342130,1
21,2,2100001471,1540002015,483,6000342131,1
7,2,2100001471,1540002015,3035,6000342132,1
21,2,2100001471,1540002015,483,6000342133,1
21,2,2100001471,1540002015,483,6000342134,1
7,2,2100001471,1540002015,3035,6000342135,1
7,2,2100001471,1540002015,3035,6000342136,1
7,2,2100001471,1540002015,3035,6000342137,1
21,2,2100001471,1540002015,483,6000342138,1
4,2,2100001471,3000110193,378,6000342139,1
25,2,2100001471,940002045,483,6000342140,1
8,2,2100001471,940002045,3035,6000342141,1
8,2,2100001471,940002045,3035,6000342142,1
8,2,2100001471,940002045,3035,6000342143,1
25,2,2100001471,940002045,483,6000342144,1
8,2,2100001471,940002045,3035,6000342145,1
25,2,2100001471,940002045,483,6000342146,1
25,2,2100001471,940002045,483,6000342147,1
25,2,2100001471,940002045,483,6000342148,1
25,2,2100001471,940002045,483,6000342149,1
25,2,2100001471,940002045,483,6000342150,1
8,2,2100001471,940002045,3035,6000342151,1
8,2,2100001471,940002045,3035,6000342152,1
15,2,2100001471,3000093213,6297,6000342153,1
15,2,2100001471,3000093213,6297,6000342154,1
15,2,2100001471,3000093213,6297,6000342155,1
15,2,2100001471,3000093213,6297,6000342156,1
15,2,2100001471,3000093213,6297,6000342157,1
8,2,2100001471,340000891,3035,6000342158,1
8,2,2100001471,340000891,3035,6000342159,1
8,2,2100001471,340000891,3035,6000342160,1
26,2,2100001471,340000891,483,6000342161,1
22,2,2100001471,340000891,483,6000342162,1
26,2,2100001471,340000891,483,6000342163,1
8,2,2100001471,340000891,3035,6000342164,1
7,2,2100001471,340000891,3035,6000342165,1
26,2,2100001471,340000891,483,6000342166,1
26,2,2100001471,340000891,483,6000342167,1
6,2,2100001471,3000002803,382,6000342168,1
600,1,2100001471,940000057,13333,6000342169,1
0.7,2,2100001471,140001762,2635,6000342170,1
20,2,2100001471,140001762,522,6000342171,1
10,2,2100001471,140001762,398,6000342172,1
20,2,2100001471,140001762,4176,6000342173,1
20,2,2100001471,140001762,349,6000342174,1
20,2,2100001471,140001762,522,6000342175,1
20,2,2100001471,3000039521,6346,6000342176,1
15,2,2100001471,3000039521,6297,6000342177,1
15,2,2100001471,3000039521,6297,6000342178,1
15,2,2100001471,3000039521,6297,6000342179,1
15,2,2100001471,3000039521,6297,6000342180,1
15,2,2100001471,3000039521,6297,6000342181,1
15,2,2100001471,3000039521,6297,6000342182,1
20,2,2100001471,3000039521,387,6000342183,1
8,2,2100001471,3000064297,4176,6000342184,1
8,2,2100001471,3000064297,4176,6000342185,1
25,2,2100001471,3000064297,522,6000342186,1
8,2,2100001471,3000064297,4176,6000342187,1
8,2,2100001471,3000064297,4176,6000342188,1
25,2,2100001471,3000064297,522,6000342189,1
25,2,2100001471,3000064297,4176,6000342190,1
25,2,2100001471,3000064297,522,6000342191,1
25,2,2100001471,3000064297,522,6000342192,1
10,2,2100001471,3000027116,4176,6000342193,1
30,2,2100001471,3000027116,522,6000342194,1
15,2,2100001471,3000065710,6287,6000342195,1
25,2,2100001471,940000057,273,6000342196,1
25,2,2100001471,940001528,482,6000342197,1
20,2,2100001471,940001528,387,6000342198,1
8,2,2100001471,940001528,3035,6000342199,1
10,2,2100001471,600002776,3035,6000342200,1
35,2,2100001471,600002776,483,6000342201,1
30,2,2100001471,600002776,483,6000342202,1
8,2,2100001471,150001284,3035,6000342203,1
5,2,2100001471,150001284,391,6000342204,1
25,2,2100001471,150001284,483,6000342205,1
9,2,2100001471,810004633,6284,6000342206,1
11.5,2,2100001471,810004633,6284,6000342207,1
11.5,2,2100001471,810004633,6284,6000342208,1
11,2,2100001471,810004633,6284,6000342209,1
10,2,2100001471,810004633,391,6000342210,1
19.6,2,2100001471,810004633,387,6000342211,1
11.5,2,2100001471,810004633,6284,6000342212,1
19.6,2,2100001471,810004633,387,6000342213,1
8.5,2,2100001471,810004633,6284,6000342214,1
8,2,2100001471,810004633,6284,6000342215,1
8,2,2100001471,810004633,6284,6000342216,1
11,2,2100001471,810004633,6284,6000342217,1
5,2,2100001471,810004633,398,6000342218,1
12,2,2100001471,940000057,522,6000342219,1
8,2,2100001471,3000001087,3035,6000342220,1
6,2,2100001471,3000001087,378,6000342221,1
25,2,2100001471,3000001087,483,6000342222,1
25,2,2100001471,3000001087,483,6000342223,1
8,2,2100001471,3000001087,3035,6000342224,1
10,2,2100001471,3000001087,391,6000342225,1
12,2,2100001471,940000057,522,6000342226,1
20,2,2100001471,420001581,387,6000342227,1
20,2,2100001471,420001581,387,6000342228,1
10,2,2100001471,940001965,4176,6000342229,1
10,2,2100001471,940001965,4176,6000342230,1
1,2,2100001471,940001965,2255,6000342231,1
30,2,2100001471,940001965,522,6000342232,1
10,2,2100001471,940001965,4176,6000342233,1
30,2,2100001471,940001965,522,6000342234,1
30,2,2100001471,940001965,522,6000342235,1
30,2,2100001471,940001965,522,6000342236,1
10,2,2100001471,940001965,4176,6000342237,1
30,2,2100001471,940001965,522,6000342238,1
10,2,2100001471,940001965,4176,6000342239,1
10,2,2100001471,940001965,4176,6000342240,1
30,2,2100001471,940001965,522,6000342241,1
10,2,2100001471,940001965,4176,6000342242,1
10,2,2100001471,940001965,4176,6000342243,1
30,2,2100001471,940001965,522,6000342244,1
30,2,2100001471,940001965,522,6000342245,1
10,2,2100001471,940001965,4176,6000342246,1
30,2,2100001471,940001965,522,6000342247,1
10,2,2100001471,3000081638,422,6000342248,1
500,1,2100001471,3000113733,13333,6000342249,1
500,1,2100001471,3000113733,13333,6000342250,1
8,2,2100001471,3000113733,521,6000342251,1
8,2,2100001471,3000113733,521,6000342252,1
20,2,2100001471,3000113733,6346,6000342253,1
500,1,2100001471,3000113733,13333,6000342254,1
24,2,2100001471,3000113733,521,6000342255,1
500,1,2100001471,3000113733,13333,6000342256,1
24,2,2100001471,3000113733,521,6000342257,1
10,2,2100001471,3000081638,482,6000342258,1
10,2,2100001471,3000081638,482,6000342259,1
10,2,2100001471,3000081638,482,6000342260,1
10,2,2100001471,3000081638,482,6000342261,1
10,2,2100001471,3000081638,482,6000342262,1
10,2,2100001471,3000081638,482,6000342263,1
10,2,2100001471,3000081638,482,6000342264,1
10,2,2100001471,3000081638,482,6000342265,1
25,2,2100001471,360000446,387,6000342266,1
4,2,2100001471,1000001284,546,6000342267,1
30,2,2100001471,3000081638,482,6000342268,1
30,2,2100001471,3000081638,482,6000342269,1
30,2,2100001471,3000081638,482,6000342270,1
30,2,2100001471,3000081638,482,6000342271,1
30,2,2100001471,3000081638,482,6000342272,1
30,2,2100001471,3000081638,482,6000342273,1
30,2,2100001471,3000081638,482,6000342274,1
30,2,2100001471,3000081638,482,6000342275,1
1,2,2100001471,3000111968,2634,6000342276,1
8,2,2100001471,3000045261,3035,6000342277,1
8,2,2100001471,3000045261,3035,6000342278,1
8,2,2100001471,3000045261,3035,6000342279,1
24,2,2100001471,3000045261,483,6000342280,1
8,2,2100001471,3000045261,3035,6000342281,1
8,2,2100001471,3000045261,3035,6000342282,1
8,2,2100001471,3000045261,3035,6000342283,1
24,2,2100001471,3000045261,483,6000342284,1
24,2,2100001471,3000045261,483,6000342285,1
24,2,2100001471,3000045261,483,6000342286,1
24,2,2100001471,3000045261,483,6000342287,1
24,2,2100001471,3000045261,483,6000342288,1
20,2,2100001471,3000036173,387,6000342289,1
10,2,2100001471,3000121015,522,6000342290,1
1,2,2100001471,3000111968,2634,6000342291,1
8,2,2100001471,3000046020,487,6000342292,1
24,2,2100001471,3000046020,487,6000342293,1
8,2,2100001471,3000046020,487,6000342294,1
24,2,2100001471,3000046020,487,6000342295,1
24,2,2100001471,3000046020,487,6000342296,1
8,2,2100001471,3000046020,487,6000342297,1
8,2,2100001471,3000046020,487,6000342298,1
8,2,2100001471,3000046020,487,6000342299,1
8,2,2100001471,3000046020,487,6000342300,1
24,2,2100001471,3000046020,487,6000342301,1
8,2,2100001471,3000046020,487,6000342302,1
8,2,2100001471,3000046020,487,6000342303,1
24,2,2100001471,3000046020,487,6000342304,1
8,2,2100001471,3000046020,487,6000342305,1
8,2,2100001471,3000046020,487,6000342306,1
24,2,2100001471,3000046020,487,6000342307,1
24,2,2100001471,3000046020,487,6000342308,1
24,2,2100001471,3000046020,487,6000342309,1
24,2,2100001471,3000046020,487,6000342310,1
24,2,2100001471,3000046020,487,6000342311,1
1,2,2100001471,3000111968,2634,6000342312,1
1,2,2100001471,3000111968,2634,6000342313,1
24,2,2100001471,3000121015,522,6000342314,1
12,2,2100001471,3000121015,522,6000342315,1
8,2,2100001471,3000121015,4176,6000342316,1
8,2,2100001471,3000121015,4176,6000342317,1
12,2,2100001471,3000121015,522,6000342318,1
2,2,2100001471,3000121015,4518,6000342319,1
24,2,2100001471,3000121015,522,6000342320,1
1,2,2100001471,3000111968,2634,6000342321,1
1,2,2100001471,3000111968,2634,6000342322,1
1,2,2100001471,3000111968,2634,6000342323,1
1,2,2100001471,300001832,468,6000342324,1
8,2,2100001471,3000002168,4176,6000342325,1
25,2,2100001471,3000002168,522,6000342326,1
8,2,2100001471,3000002168,4176,6000342327,1
25,2,2100001471,3000002168,522,6000342328,1
8,2,2100001471,3000002168,4176,6000342329,1
25,2,2100001471,3000002168,522,6000342330,1
1,2,2100001471,3000111968,2634,6000342331,1
1,2,2100001471,3000111968,2634,6000342332,1
8,2,2100001471,3000100217,483,6000342333,1
3,2,2100001471,3000100217,391,6000342334,1
6,2,2100001471,3000100217,483,6000342335,1
24,2,2100001471,3000100217,3035,6000342336,1
20,2,2100001471,3000100217,387,6000342337,1
32,2,2100001471,3000100217,3035,6000342338,1
20,2,2100001471,3000100217,387,6000342339,1
6,2,2100001471,3000100217,483,6000342340,1
1,2,2100001471,3000100217,464,6000342341,1
20,2,2100001471,3000100217,387,6000342342,1
3,2,2100001471,3000100217,391,6000342343,1
24,2,2100001471,3000100217,3035,6000342344,1
20,2,2100001471,3000111968,387,6000342345,1
6,2,2100001471,3000003088,391,6000342346,1
1,2,2100001471,3000111968,468,6000342347,1
8,2,2100001471,3000045956,487,6000342348,1
8,2,2100001471,3000045956,487,6000342349,1
8,2,2100001471,3000045956,487,6000342350,1
8,2,2100001471,3000045956,487,6000342351,1
25,2,2100001471,3000045956,487,6000342352,1
8,2,2100001471,3000045956,487,6000342353,1
25,2,2100001471,3000045956,487,6000342354,1
25,2,2100001471,3000045956,487,6000342355,1
8,2,2100001471,3000045956,487,6000342356,1
8,2,2100001471,3000045956,487,6000342357,1
25,2,2100001471,3000045956,487,6000342358,1
25,2,2100001471,3000045956,487,6000342359,1
8,2,2100001471,3000045956,487,6000342360,1
25,2,2100001471,3000045956,487,6000342361,1
25,2,2100001471,3000045956,487,6000342362,1
25,2,2100001471,3000045956,487,6000342363,1
25,2,2100001471,3000045956,487,6000342364,1
8,2,2100001471,3000045956,487,6000342365,1
19.6,2,2100001471,810006413,387,6000342366,1
10,2,2100001471,810006413,487,6000342367,1
10,2,2100001471,810006413,487,6000342368,1
32,2,2100001471,810006413,487,6000342369,1
10,2,2100001471,810006413,487,6000342370,1
20,2,2100001471,810006413,430,6000342371,1
29,2,2100001471,810006413,487,6000342372,1
32,2,2100001471,810006413,487,6000342373,1
10,2,2100001471,810006413,487,6000342374,1
19.6,2,2100001471,810006413,387,6000342375,1
29,2,2100001471,810006413,487,6000342376,1
28,2,2100001471,810006413,487,6000342377,1
27,2,2100001471,810006413,487,6000342378,1
27,2,2100001471,810006413,487,6000342379,1
27,2,2100001471,810006413,487,6000342380,1
10,2,2100001471,3000068291,487,6000342381,1
10,2,2100001471,3000068291,487,6000342382,1
33,2,2100001471,810005639,487,6000342383,1
8,2,2100001471,810005639,487,6000342384,1
5.4,2,2100001471,340002460,14843,6000342385,1
8,2,2100001471,1000001980,3035,6000342386,1
33,2,2100001471,3000110106,483,6000342387,1
8,2,2100001471,810005639,487,6000342388,1
31,2,2100001471,810005639,487,6000342389,1
30,2,2100001471,140000822,522,6000342390,1
10,2,2100001471,140000822,4176,6000342391,1
45,2,2100001471,3000044253,3035,6000342392,1
10,2,2100001471,1000001980,398,6000342393,1
30,2,2100001471,1000001980,482,6000342394,1
14,2,2100001471,3000044253,3035,6000342395,1
15,2,2100001471,3000044253,3035,6000342396,1
43,2,2100001471,3000044253,483,6000342397,1
45,2,2100001471,3000044253,483,6000342398,1
35,2,2100001471,1000001980,483,6000342399,1
6,2,2100001471,1000001980,391,6000342400,1
8,2,2100001471,1000001980,3035,6000342401,1
35,2,2100001471,1000001980,483,6000342402,1
44,2,2100001471,3000044253,483,6000342403,1
33,2,2100001471,3000044253,483,6000342404,1
35,2,2100001471,1000001980,483,6000342405,1
6,2,2100001471,1000001980,391,6000342406,1
25,2,2100001471,1000001980,387,6000342407,1
15,2,2100001471,3000044253,3035,6000342408,1
45,2,2100001471,3000044253,483,6000342409,1
10,2,2100001471,3000044253,3035,6000342410,1
14,2,2100001471,3000044253,3035,6000342411,1
8,2,2100001471,1000001980,3035,6000342412,1
35,2,2100001471,1000001980,483,6000342413,1
